trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,shape_dist_traveled
JAK.60-R04,5:11:48,5:11:58,B01612P,6,0,
JAK.60-R04,5:13:11,5:13:21,B04306P,7,0,
JAK.60-R04,5:15:19,5:15:29,B01146P,8,0,
JAK.60-R04,5:17:32,5:17:42,B02795P,9,0,
JAK.60-R04,5:19:29,5:19:39,B04785P,10,0,
JAK.60-R04,5:20:31,5:20:41,B00046P,11,0,
JAK.60-R04,5:21:32,5:21:42,B04787P,12,0,
JAK.60-R04,5:22:35,5:22:45,B03684P,13,0,
JAK.60-R04,5:24:37,5:24:47,B05557P,14,0,
JAK.60-R04,5:25:28,5:25:38,B05558P,15,0,
JAK.60-R04,5:26:18,5:26:28,B05897P,16,0,
JAK.60-R04,5:27:13,5:27:23,B05549P,17,0,
JAK.60-R04,5:29:25,5:29:35,B05419P,18,0,
JAK.60-R04,5:31:11,5:31:21,B05554P,19,0,
JAK.60-R04,5:32:48,5:32:58,B05555P,20,0,
JAK.60-R04,5:33:41,5:33:51,B04012P,21,0,
JAK.60-R04,5:34:23,5:34:33,B04011P,22,0,
JAK.60-R04,5:36:33,5:36:43,B03239P,23,0,
JAK.60-R04,5:37:34,5:37:44,B03240P,24,0,
JAK.60-R04,5:38:45,5:38:55,B03241P,25,0,
JAK.60-R04,5:40:31,5:40:41,B02787P,26,0,
JAK.60-R04,5:41:23,5:41:33,B01164P,27,0,
JAK.60-R04,5:42:37,5:42:47,B02468P,28,0,
JAK.60-R04,5:44:11,5:44:21,B03628P,29,0,
JAK.60-R04,5:46:10,5:46:20,B03463P,30,0,
JAK.60-R04,5:48:05,5:48:15,B00707P,31,0,
JAK.60-R04,5:49:32,5:49:42,B05619P,32,0,
JAK.60-R04,5:50:30,5:50:40,B01248P,33,0,
JAK.60-R04,5:51:45,5:51:55,B01249P,34,0,
JAK.60-R04,5:52:49,5:52:59,B01063P,35,0,
JAK.60-R04,5:54:27,5:54:37,B00382P,36,0,
JAK.60-R04,5:55:43,5:55:53,B03023P,37,0,
JAK.60-R04,5:56:46,5:56:56,B05227P,38,0,
JAK.60-R04,5:58:53,5:59:03,B04603P,39,0,
JAK.60-R04,5:59:33,5:59:43,B00054P,40,0,
JAK.60-R04,6:01:16,6:01:26,B00302P,41,0,
JAK.60-R04,6:06:00,6:06:10,B04161P,42,0,
JAK.60-R04,6:11:16,6:11:26,B03137P,43,0,
JAK.60-R04,6:13:04,6:13:14,B02413P,44,0,
JAK.60-R04,6:17:53,6:18:03,B04936P,45,0,
JAK.23-R01,5:00:00,5:00:10,B05725P,0,0,
JAK.23-R01,5:01:09,5:01:19,B01945P,1,0,
JAK.23-R01,5:02:57,5:03:07,B00109P,2,0,
JAK.23-R01,5:04:50,5:05:00,B03369P,3,0,
JAK.23-R01,5:07:43,5:07:53,B06776P,4,0,
JAK.23-R01,5:09:45,5:09:55,B05540P,5,0,
JAK.23-R01,5:11:19,5:11:29,B00962P,6,0,
JAK.23-R01,5:13:36,5:13:46,B02664P,7,0,
JAK.23-R01,5:15:07,5:15:17,B00317P,8,0,
JAK.23-R01,5:16:14,5:16:24,B00318P,9,0,
JAK.23-R01,5:17:55,5:18:05,B00770P,10,0,
JAK.23-R01,5:20:06,5:20:16,B03329P,11,0,
JAK.23-R01,5:21:09,5:21:19,B05335P,12,0,
JAK.23-R01,5:22:04,5:22:14,B06417P,13,0,
JAK.23-R01,5:23:37,5:23:47,B06418P,14,0,
JAK.23-R01,5:25:36,5:25:46,B06419P,15,0,
JAK.23-R01,5:27:26,5:27:36,B01522P,16,0,
JAK.23-R01,5:28:13,5:28:23,B00406P,17,0,
JAK.23-R01,5:29:05,5:29:15,B04957P,18,0,
JAK.23-R01,5:30:05,5:30:15,B04959P,19,0,
JAK.23-R01,5:30:52,5:31:02,B06123P,20,0,
JAK.23-R01,5:31:21,5:31:31,B04149P,21,0,
JAK.23-R01,5:32:04,5:32:14,B06124P,22,0,
JAK.23-R01,5:33:51,5:34:01,B06420P,23,0,
JAK.23-R01,5:35:54,5:36:04,B06421P,24,0,
JAK.23-R01,5:37:53,5:38:03,B06125P,25,0,
JAK.23-R01,5:38:43,5:38:53,B06126P,26,0,
JAK.23-R01,5:39:28,5:39:38,B06127P,27,0,
JAK.23-R01,5:41:24,5:41:34,B06422P,28,0,
JAK.23-R01,5:42:54,5:43:04,B06423P,29,0,
JAK.23-R01,5:44:34,5:44:44,B06424P,30,0,
JAK.23-R01,5:47:07,5:47:17,B06425P,31,0,
JAK.23-R01,5:49:05,5:49:15,B06426P,32,0,
JAK.23-R01,5:50:58,5:51:08,B06427P,33,0,
JAK.23-R01,5:52:51,5:53:01,B06428P,34,0,
JAK.23-R01,5:54:25,5:54:35,B06429P,35,0,
JAK.23-R01,5:56:22,5:56:32,B06430P,36,0,
JAK.23-R01,5:58:06,5:58:16,B06431P,37,0,
JAK.23-R01,5:59:56,6:00:06,B06432P,38,0,
JAK.23-R01,6:01:52,6:02:02,B06433P,39,0,
JAK.23-R01,6:03:31,6:03:41,B06434P,40,0,
JAK.23-R01,6:04:57,6:05:07,B05320P,41,0,
JAK.23-R01,6:07:03,6:07:13,B06435P,42,0,
JAK.23-R03,5:00:00,5:00:10,B05725P,0,0,
JAK.23-R03,5:01:09,5:01:19,B01945P,1,0,
JAK.23-R03,5:02:57,5:03:07,B00109P,2,0,
JAK.23-R03,5:04:50,5:05:00,B03369P,3,0,
JAK.23-R03,5:07:43,5:07:53,B06776P,4,0,
JAK.23-R03,5:09:45,5:09:55,B05540P,5,0,
JAK.23-R03,5:11:19,5:11:29,B00962P,6,0,
JAK.23-R03,5:13:36,5:13:46,B02664P,7,0,
JAK.23-R03,5:15:07,5:15:17,B00317P,8,0,
JAK.23-R03,5:16:14,5:16:24,B00318P,9,0,
JAK.23-R03,5:17:55,5:18:05,B00770P,10,0,
JAK.23-R03,5:20:06,5:20:16,B03329P,11,0,
JAK.23-R03,5:21:09,5:21:19,B05335P,12,0,
JAK.23-R03,5:22:03,5:22:13,B06417P,13,0,
JAK.23-R03,5:23:36,5:23:46,B06418P,14,0,
JAK.23-R03,5:25:35,5:25:45,B06419P,15,0,
JAK.23-R03,5:27:25,5:27:35,B01522P,16,0,
JAK.23-R03,5:28:12,5:28:22,B00406P,17,0,
JAK.23-R03,5:29:04,5:29:14,B04957P,18,0,
JAK.23-R03,5:30:04,5:30:14,B04959P,19,0,
JAK.23-R03,5:30:51,5:31:01,B06123P,20,0,
JAK.23-R03,5:31:20,5:31:30,B04149P,21,0,
JAK.23-R03,5:32:03,5:32:13,B06124P,22,0,
JAK.23-R03,5:33:50,5:34:00,B06420P,23,0,
JAK.23-R03,5:35:53,5:36:03,B06421P,24,0,
JAK.23-R03,5:37:52,5:38:02,B06125P,25,0,
JAK.23-R03,5:38:42,5:38:52,B06126P,26,0,
JAK.23-R03,5:39:27,5:39:37,B06127P,27,0,
JAK.23-R03,5:41:23,5:41:33,B06422P,28,0,
JAK.23-R03,5:42:53,5:43:03,B06423P,29,0,
JAK.23-R03,5:44:33,5:44:43,B06424P,30,0,
JAK.23-R03,5:56:46,5:56:56,B06425P,31,0,
JAK.23-R03,5:58:44,5:58:54,B06426P,32,0,
JAK.23-R03,6:00:37,6:00:47,B06427P,33,0,
JAK.23-R03,6:02:29,6:02:39,B06428P,34,0,
JAK.23-R03,6:04:04,6:04:14,B06429P,35,0,
JAK.23-R03,6:06:01,6:06:11,B06430P,36,0,
JAK.23-R03,6:07:45,6:07:55,B06431P,37,0,
JAK.23-R03,6:09:35,6:09:45,B06432P,38,0,
JAK.23-R03,6:11:31,6:11:41,B06433P,39,0,
JAK.23-R03,6:13:10,6:13:20,B06434P,40,0,
JAK.23-R03,6:14:36,6:14:46,B05320P,41,0,
JAK.23-R03,6:16:42,6:16:52,B06435P,42,0,
JAK.49-R06,5:00:00,5:00:10,B02679P,0,0,
JAK.49-R06,5:07:00,5:07:10,B06384P,1,0,
JAK.49-R06,5:07:31,5:07:41,B06385P,2,0,
JAK.49-R06,5:14:42,5:14:52,B04710P,3,0,
JAK.49-R06,5:16:54,5:17:04,B06386P,4,0,
JAK.49-R06,5:17:25,5:17:35,B06387P,5,0,
JAK.49-R06,5:24:08,5:24:18,B02132P,6,0,
JAK.49-R06,5:25:08,5:25:18,B02599P,7,0,
JAK.49-R06,5:26:33,5:26:43,B04870P,8,0,
JAK.49-R06,5:28:20,5:28:30,B00479P,9,0,
JAK.49-R06,5:29:49,5:29:59,B04857P,10,0,
JAK.49-R06,5:30:28,5:30:38,B03942P,11,0,
JAK.49-R06,5:31:32,5:31:42,B04228P,12,0,
JAK.49-R06,5:32:12,5:32:22,B01100P,13,0,
JAK.49-R06,5:33:22,5:33:32,B00545P,14,0,
JAK.49-R06,5:35:04,5:35:14,B01453P,15,0,
JAK.49-R06,5:37:47,5:37:57,B04419P,16,0,
JAK.49-R06,5:38:29,5:38:39,B04027P,17,0,
JAK.49-R06,5:39:54,5:40:04,B05125P,18,0,
JAK.49-R06,5:40:59,5:41:09,B02009P,19,0,
JAK.49-R06,5:41:48,5:41:58,B03652P,20,0,
JAK.49-R06,5:42:40,5:42:50,B00147P,21,0,
JAK.49-R06,5:43:25,5:43:35,B04947P,22,0,
JAK.49-R06,5:44:06,5:44:16,B03955P,23,0,
JAK.49-R06,5:45:01,5:45:11,B01074P,24,0,
JAK.49-R06,5:45:27,5:45:37,B00987P,25,0,
JAK.49-R06,5:46:08,5:46:18,B03328P,26,0,
JAK.49-R06,5:46:59,5:47:09,B05933P,27,0,
JAK.49-R06,5:48:25,5:48:35,B03217P,28,0,
JAK.49-R06,5:49:04,5:49:14,B03409P,29,0,
JAK.49-R06,5:50:28,5:50:38,B02003P,30,0,
JAK.49-R06,5:51:17,5:51:27,B00688P,31,0,
JAK.49-R06,5:52:12,5:52:22,B02303P,32,0,
JAK.49-R06,5:53:00,5:53:10,B01103P,33,0,
JAK.49-R06,5:53:40,5:53:50,B02010P,34,0,
JAK.49-R06,5:56:21,5:56:31,B02008P,35,0,
JAK.49-R06,5:56:57,5:57:07,B01088P,36,0,
JAK.49-R06,5:58:49,5:58:59,B01154P,37,0,
JAK.49-R06,5:59:46,5:59:56,B00624P,38,0,
JAK.49-R06,6:00:40,6:00:50,B00345P,39,0,
JAK.49-R06,6:01:22,6:01:32,B03689P,40,0,
JAK.49-R06,6:07:22,6:07:32,B01513P,41,0,
JAK.49-R06,6:09:08,6:09:18,B01938P,42,0,
JAK.49-R06,6:11:11,6:11:21,B00794P,43,0,
JAK.49-R06,6:12:01,6:12:11,B02309P,44,0,
JAK.49-R06,6:13:28,6:13:38,B00099P,45,0,
JAK.49-R06,6:15:51,6:16:01,B04265P,46,0,
JAK.49-R06,6:18:58,6:19:08,B01397P,47,0,
JAK.49-R06,6:21:12,6:21:22,B01790P,48,0,
JAK.49-R06,6:24:33,6:24:43,B05492P,49,0,
JAK.49-R06,6:25:27,6:25:37,B02129P,50,0,
JAK.49-R06,6:26:55,6:27:05,B06650P,51,0,
JAK.49-R07,5:00:00,5:00:10,B06650P,0,0,
JAK.49-R07,5:01:51,5:02:01,B04671P,1,0,
JAK.49-R07,5:03:51,5:04:01,B02484P,2,0,
JAK.49-R07,5:05:29,5:05:39,B03069P,3,0,
JAK.49-R07,5:10:21,5:10:31,B01785P,4,0,
JAK.49-R07,5:12:46,5:12:56,B03793P,5,0,
JAK.49-R07,5:15:24,5:15:34,B03070P,6,0,
JAK.49-R07,5:17:51,5:18:01,B03453P,7,0,
JAK.49-R07,5:19:15,5:19:25,B04020P,8,0,
JAK.49-R07,5:20:09,5:20:19,B03621P,9,0,
JAK.49-R07,5:22:07,5:22:17,B03417P,10,0,
JAK.49-R07,5:24:03,5:24:13,B01129P,11,0,
JAK.49-R07,5:26:34,5:26:44,B03891P,12,0,
JAK.49-R07,5:31:08,5:31:18,B02948P,13,0,
JAK.49-R07,5:32:31,5:32:41,B02380P,14,0,
JAK.49-R07,5:34:07,5:34:17,B01421P,15,0,
JAK.49-R07,5:37:23,5:37:33,B02940P,16,0,
JAK.49-R07,5:40:01,5:40:11,B01154P,17,0,
JAK.49-R07,5:40:58,5:41:08,B00624P,18,0,
JAK.49-R07,5:41:39,5:41:49,B03292P,19,0,
JAK.49-R07,5:42:37,5:42:47,B00146P,20,0,
JAK.49-R07,5:43:43,5:43:53,B05833P,21,0,
JAK.49-R07,5:44:32,5:44:42,B00349P,22,0,
JAK.49-R07,5:47:00,5:47:10,B02009P,23,0,
JAK.49-R07,5:47:49,5:47:59,B03652P,24,0,
JAK.49-R07,5:48:41,5:48:51,B00147P,25,0,
JAK.49-R07,5:49:26,5:49:36,B04947P,26,0,
JAK.49-R07,5:50:07,5:50:17,B03955P,27,0,
JAK.49-R07,5:51:02,5:51:12,B01074P,28,0,
JAK.49-R07,5:51:28,5:51:38,B00987P,29,0,
JAK.49-R07,5:52:09,5:52:19,B03328P,30,0,
JAK.49-R07,5:53:00,5:53:10,B05933P,31,0,
JAK.49-R07,5:53:31,5:53:41,B01883P,32,0,
JAK.49-R07,5:54:36,5:54:46,B03217P,33,0,
JAK.49-R07,5:55:33,5:55:43,B03408P,34,0,
JAK.49-R07,5:56:39,5:56:49,B02003P,35,0,
JAK.49-R07,5:57:28,5:57:38,B00688P,36,0,
JAK.49-R07,5:58:23,5:58:33,B02303P,37,0,
JAK.49-R07,5:59:11,5:59:21,B01103P,38,0,
JAK.49-R07,5:59:50,6:00:00,B02010P,39,0,
JAK.49-R07,6:01:02,6:01:12,B05124P,40,0,
JAK.49-R07,6:02:16,6:02:26,B02248P,41,0,
JAK.49-R07,6:02:55,6:03:05,B05258P,42,0,
JAK.49-R07,6:05:41,6:05:51,B03809P,43,0,
JAK.49-R07,6:07:30,6:07:40,B03561P,44,0,
JAK.49-R07,6:08:29,6:08:39,B03708P,45,0,
JAK.49-R07,6:09:18,6:09:28,B02934P,46,0,
JAK.49-R07,6:10:10,6:10:20,B01957P,47,0,
JAK.49-R07,6:10:54,6:11:04,B04856P,48,0,
JAK.49-R07,6:12:24,6:12:34,B01531P,49,0,
JAK.49-R07,6:14:04,6:14:14,B04869P,50,0,
JAK.49-R07,6:15:21,6:15:31,B00190P,51,0,
JAK.49-R07,6:15:51,6:16:01,B00191P,52,0,
JAK.49-R07,6:17:28,6:17:38,B00813P,53,0,
JAK.49-R07,6:18:47,6:18:57,B02679P,54,0,
JAK.48A-R01,5:00:00,5:00:10,B05511P,0,0,
JAK.48A-R01,5:01:15,5:01:25,B00591P,1,0,
JAK.48A-R01,5:02:01,5:02:11,B02122P,2,0,
JAK.48A-R01,5:03:44,5:03:54,B00243P,3,0,
JAK.48A-R01,5:07:41,5:07:51,B02554P,4,0,
JAK.48A-R01,5:09:26,5:09:36,B03395P,5,0,
JAK.48A-R01,5:11:03,5:11:13,B05397P,6,0,
JAK.48A-R01,5:13:03,5:13:13,B00114P,7,0,
JAK.48A-R01,5:15:45,5:15:55,B04016P,8,0,
JAK.48A-R01,5:16:54,5:17:04,B02965P,9,0,
JAK.48A-R01,5:17:52,5:18:02,B02396P,10,0,
JAK.48A-R01,5:19:54,5:20:04,B02154P,11,0,
JAK.48A-R01,5:21:30,5:21:40,B01833P,12,0,
JAK.48A-R01,5:23:28,5:23:38,B05423P,13,0,
JAK.48A-R01,5:24:29,5:24:39,B03307P,14,0,
JAK.48A-R01,5:27:18,5:27:28,B01207P,15,0,
JAK.48A-R01,5:28:58,5:29:08,B01206P,16,0,
JAK.48A-R01,5:30:19,5:30:29,B01838P,17,0,
JAK.48A-R01,5:31:34,5:31:44,B01205P,18,0,
JAK.48A-R01,5:34:22,5:34:32,B05783P,19,0,
JAK.48A-R01,5:36:11,5:36:21,B02995P,20,0,
JAK.48A-R01,5:37:43,5:37:53,B01904P,21,0,
JAK.48A-R01,5:38:29,5:38:39,B03988P,22,0,
JAK.48A-R01,5:39:45,5:39:55,B04121P,23,0,
JAK.48A-R01,5:40:54,5:41:04,B01444P,24,0,
JAK.48A-R01,5:42:27,5:42:37,B06783P,25,0,
5F-R03,5:00:00,5:00:10,B05512P,0,0,
5F-R03,5:00:41,5:00:51,B02282P,1,0,
5F-R03,5:02:19,5:02:29,B01805P,2,0,
5F-R03,5:04:31,5:04:41,B00358P,3,0,
5F-R03,5:05:39,5:05:49,B01804P,4,0,
5F-R03,5:09:28,5:09:38,B00591P,5,0,
5F-R03,5:10:14,5:10:24,B02122P,6,0,
5F-R03,5:11:57,5:12:07,B00243P,7,0,
5F-R03,5:15:53,5:16:03,B02554P,8,0,
5F-R03,5:17:39,5:17:49,B03395P,9,0,
5F-R03,5:19:16,5:19:26,B05397P,10,0,
5F-R03,5:21:16,5:21:26,B00114P,11,0,
5F-R03,5:23:58,5:24:08,B04016P,12,0,
5F-R03,5:25:07,5:25:17,B02965P,13,0,
5F-R03,5:26:05,5:26:15,B02396P,14,0,
5F-R03,5:28:08,5:28:18,B02154P,15,0,
5F-R03,5:29:43,5:29:53,B01833P,16,0,
5F-R03,5:31:42,5:31:52,B05423P,17,0,
5F-R03,5:32:43,5:32:53,B03307P,18,0,
5F-R03,5:35:33,5:35:43,B01207P,19,0,
5F-R03,5:37:13,5:37:23,B01206P,20,0,
5F-R03,5:38:33,5:38:43,B01838P,21,0,
5F-R03,5:39:48,5:39:58,B01205P,22,0,
5F-R03,5:44:15,5:44:25,B05925P,23,0,
5F-R03,5:45:44,5:45:54,B01974P,24,0,
5F-R03,5:47:00,5:47:10,B03297P,25,0,
5F-R03,5:47:51,5:48:01,B01925P,26,0,
5F-R03,5:48:59,5:49:09,B02318P,27,0,
5F-R04,5:00:00,5:00:10,B02318P,0,0,
5F-R04,5:01:02,5:01:12,B02317P,1,0,
5F-R04,5:02:13,5:02:23,B04301P,2,0,
5F-R04,5:03:00,5:03:10,B03296P,3,0,
5F-R04,5:04:13,5:04:23,B02196P,4,0,
5F-R04,5:05:46,5:05:56,B05924P,5,0,
5F-R04,5:06:17,5:06:27,B02092P,6,0,
5F-R04,5:09:48,5:09:58,B01208P,7,0,
5F-R04,5:10:33,5:10:43,B02151P,8,0,
5F-R04,5:13:03,5:13:13,B00278P,9,0,
5F-R04,5:14:06,5:14:16,B03305P,10,0,
5F-R04,5:17:35,5:17:45,B04505P,11,0,
5F-R04,5:20:01,5:20:11,B01834P,12,0,
5F-R04,5:21:31,5:21:41,B02155P,13,0,
5F-R04,5:23:35,5:23:45,B02183P,14,0,
5F-R04,5:25:38,5:25:48,B02215P,15,0,
5F-R04,5:28:16,5:28:26,B00115P,16,0,
5F-R04,5:30:14,5:30:24,B03012P,17,0,
5F-R04,5:32:28,5:32:38,B03396P,18,0,
5F-R04,5:33:43,5:33:53,B02082P,19,0,
5F-R04,5:37:36,5:37:46,B05695P,20,0,
5F-R04,5:39:29,5:39:39,B03318P,21,0,
5F-R04,5:43:52,5:44:02,B01805P,22,0,
5F-R04,5:46:04,5:46:14,B00358P,23,0,
5F-R04,5:47:12,5:47:22,B01804P,24,0,
5F-R04,5:49:15,5:49:25,B05512P,25,0,
JAK.01-R01,5:00:00,5:00:10,B05729P,0,0,
JAK.01-R01,5:00:45,5:00:55,B05694P,1,0,
JAK.01-R01,5:01:19,5:01:29,B04523P,2,0,
JAK.01-R01,5:01:58,5:02:08,B01312P,3,0,
JAK.01-R01,5:02:55,5:03:05,B05591P,4,0,
JAK.01-R01,5:03:22,5:03:32,B01080P,5,0,
JAK.01-R01,5:03:59,5:04:09,B01081P,6,0,
JAK.01-R01,5:04:43,5:04:53,B01082P,7,0,
JAK.01-R01,5:05:15,5:05:25,B04221P,8,0,
JAK.01-R01,5:05:47,5:05:57,B05051P,9,0,
JAK.01-R01,5:06:39,5:06:49,B04393P,10,0,
JAK.01-R01,5:07:27,5:07:37,B05214P,11,0,
JAK.01-R01,5:12:30,5:12:40,B04653P,12,0,
JAK.01-R01,5:12:58,5:13:08,B00948P,13,0,
JAK.01-R01,5:13:45,5:13:55,B03861P,14,0,
JAK.01-R01,5:14:21,5:14:31,B03862P,15,0,
JAK.01-R01,5:14:44,5:14:54,B03863P,16,0,
JAK.01-R01,5:15:33,5:15:43,B03864P,17,0,
JAK.01-R01,5:19:34,5:19:44,B05308P,18,0,
JAK.01-R01,5:20:27,5:20:37,B01230P,19,0,
JAK.01-R01,5:21:09,5:21:19,B01229P,20,0,
JAK.01-R01,5:22:29,5:22:39,B03218P,21,0,
JAK.01-R01,5:22:57,5:23:07,B03219P,22,0,
JAK.01-R01,5:26:05,5:26:15,B01634P,23,0,
JAK.01-R01,5:29:02,5:29:12,B04665P,24,0,
JAK.01-R01,5:30:34,5:30:44,B06902P,25,0,
JAK.01-R01,5:31:57,5:32:07,B00040P,26,0,
JAK.01-R01,5:33:56,5:34:06,B05873P,27,0,
JAK.01-R01,5:37:58,5:38:08,B01059P,28,0,
JAK.115-R03,5:00:00,5:00:10,B05728P,0,0,
JAK.115-R03,5:02:17,5:02:27,B03236P,1,0,
JAK.115-R03,5:04:42,5:04:52,B04231P,2,0,
JAK.115-R03,5:06:27,5:06:37,B00339P,3,0,
JAK.115-R03,5:08:48,5:08:58,B02748P,4,0,
JAK.115-R03,5:09:59,5:10:09,B06175P,5,0,
JAK.115-R03,5:13:29,5:13:39,B06581P,6,0,
JAK.115-R03,5:14:35,5:14:45,B06582P,7,0,
JAK.115-R03,5:16:43,5:16:53,B06583P,8,0,
JAK.115-R03,5:18:25,5:18:35,B06584P,9,0,
JAK.115-R03,5:20:25,5:20:35,B06585P,10,0,
JAK.115-R03,5:20:54,5:21:04,B06903P,11,0,
JAK.115-R03,5:22:26,5:22:36,B06586P,12,0,
JAK.115-R03,5:24:22,5:24:32,B04961P,13,0,
JAK.115-R03,5:25:10,5:25:20,B00828P,14,0,
JAK.115-R03,5:26:33,5:26:43,B00829P,15,0,
JAK.115-R03,5:27:25,5:27:35,B06589P,16,0,
JAK.115-R03,5:28:07,5:28:17,B03162P,17,0,
JAK.115-R03,5:29:02,5:29:12,B06590P,18,0,
JAK.115-R03,5:29:44,5:29:54,B04267P,19,0,
JAK.115-R03,5:30:43,5:30:53,B04972P,20,0,
JAK.115-R03,5:32:45,5:32:55,B06591P,21,0,
JAK.115-R03,5:34:37,5:34:47,B06592P,22,0,
JAK.115-R03,5:36:34,5:36:44,B06593P,23,0,
JAK.115-R03,5:38:36,5:38:46,B06594P,24,0,
JAK.115-R03,5:40:34,5:40:44,B06595P,25,0,
JAK.115-R03,5:42:45,5:42:55,B06596P,26,0,
JAK.115-R03,5:43:04,5:43:14,B05056P,27,0,
JAK.115-R03,5:44:38,5:44:48,B00381P,28,0,
JAK.115-R03,5:46:32,5:46:42,B00172P,29,0,
JAK.115-R03,5:47:47,5:47:57,B00169P,30,0,
JAK.115-R03,5:49:08,5:49:18,B01252P,31,0,
JAK.115-R03,5:50:16,5:50:26,B02376P,32,0,
JAK.115-R03,5:50:57,5:51:07,B02378P,33,0,
JAK.115-R03,5:54:51,5:55:01,B04161P,34,0,
JAK.115-R03,6:00:07,6:00:17,B03137P,35,0,
JAK.115-R03,6:03:05,6:03:15,B06600P,36,0,
JAK.115-R03,6:04:57,6:05:07,B06601P,37,0,
JAK.115-R03,6:07:06,6:07:16,B06602P,38,0,
JAK.115-R03,6:09:10,6:09:20,B06603P,39,0,
JAK.115-R03,6:10:42,6:10:52,B06604P,40,0,
JAK.15-R05,5:00:00,5:00:10,B05941P,0,0,
JAK.15-R05,5:01:34,5:01:44,B06097P,1,0,
JAK.15-R05,5:02:11,5:02:21,B03283P,2,0,
JAK.15-R05,5:04:00,5:04:10,B05078P,3,0,
JAK.15-R05,5:07:02,5:07:12,B06039P,4,0,
JAK.15-R05,5:07:57,5:08:07,B00136P,5,0,
JAK.15-R05,5:08:43,5:08:53,B06790P,6,0,
JAK.15-R05,5:09:16,5:09:26,B05158P,7,0,
JAK.15-R05,5:15:20,5:15:30,B05038P,8,0,
JAK.15-R05,5:17:39,5:17:49,B01855P,9,0,
JAK.15-R05,5:19:27,5:19:37,B00020P,10,0,
JAK.15-R05,5:22:55,5:23:05,B01768P,11,0,
JAK.15-R05,5:23:38,5:23:48,B05598P,12,0,
JAK.15-R05,5:24:41,5:24:51,B01003P,13,0,
JAK.15-R05,5:25:19,5:25:29,B01910P,14,0,
JAK.15-R05,5:26:02,5:26:12,B03351P,15,0,
JAK.15-R05,5:27:11,5:27:21,B05351P,16,0,
JAK.15-R05,5:27:53,5:28:03,B04150P,17,0,
JAK.15-R05,5:28:32,5:28:42,B05055P,18,0,
JAK.15-R05,5:29:03,5:29:13,B03527P,19,0,
JAK.15-R05,5:29:38,5:29:48,B04909P,20,0,
JAK.15-R05,5:30:38,5:30:48,B01226P,21,0,
JAK.15-R05,5:31:16,5:31:26,B04910P,22,0,
JAK.15-R05,5:32:20,5:32:30,B03551P,23,0,
JAK.15-R05,5:32:53,5:33:03,B00440P,24,0,
JAK.15-R05,5:34:08,5:34:18,B02242P,25,0,
JAK.15-R05,5:35:07,5:35:17,B03931P,26,0,
JAK.15-R05,5:36:47,5:36:57,B04911P,27,0,
JAK.15-R05,5:37:40,5:37:50,B04723P,28,0,
JAK.15-R05,5:38:21,5:38:31,B04349P,29,0,
JAK.15-R05,5:38:58,5:39:08,B00925P,30,0,
JAK.15-R05,5:40:16,5:40:26,B04939P,31,0,
JAK.15-R05,5:41:02,5:41:12,B04747P,32,0,
JAK.15-R05,5:42:17,5:42:27,B04410P,33,0,
JAK.15-R05,5:43:03,5:43:13,B04960P,34,0,
JAK.15-R05,5:43:51,5:44:01,B01290P,35,0,
JAK.15-R05,5:46:09,5:46:19,B03387P,36,0,
JAK.15-R05,5:47:17,5:47:27,B03690P,37,0,
JAK.15-R05,5:48:11,5:48:21,B01042P,38,0,
JAK.15-R05,5:48:55,5:49:05,B02683P,39,0,
JAK.15-R05,5:50:27,5:50:37,B04964P,40,0,
JAK.15-R05,5:51:51,5:52:01,B02761P,41,0,
JAK.15-R05,5:54:16,5:54:26,B02253P,42,0,
JAK.15-R05,5:55:01,5:55:11,B03211P,43,0,
JAK.15-R05,5:55:26,5:55:36,B01325P,44,0,
JAK.15-R05,5:56:47,5:56:57,B01324P,45,0,
JAK.15-R05,5:57:44,5:57:54,B01327P,46,0,
JAK.15-R05,5:58:11,5:58:21,B01326P,47,0,
JAK.15-R05,6:00:36,6:00:46,B00338P,48,0,
JAK.15-R05,6:02:20,6:02:30,B02949P,49,0,
JAK.15-R05,6:03:36,6:03:46,B01056P,50,0,
JAK.15-R05,6:05:30,6:05:40,B02993P,51,0,
JAK.15-R05,6:07:12,6:07:22,B05728P,52,0,
JAK.16-R01,5:00:00,5:00:10,B02828P,0,0,
JAK.16-R01,5:02:11,5:02:21,B05110P,1,0,
JAK.16-R01,5:03:18,5:03:28,B03173P,2,0,
JAK.16-R01,5:05:07,5:05:17,B02637P,3,0,
JAK.16-R01,5:06:15,5:06:25,B02144P,4,0,
JAK.16-R01,5:07:19,5:07:29,B00914P,5,0,
JAK.16-R01,5:08:47,5:08:57,B01038P,6,0,
JAK.16-R01,5:09:54,5:10:04,B04090P,7,0,
JAK.16-R01,5:10:40,5:10:50,B01135P,8,0,
JAK.16-R01,5:12:45,5:12:55,B04733P,9,0,
JAK.16-R01,5:13:41,5:13:51,B02508P,10,0,
JAK.16-R01,5:15:00,5:15:10,B05271P,11,0,
JAK.16-R01,5:15:36,5:15:46,B02955P,12,0,
JAK.16-R01,5:16:28,5:16:38,B03335P,13,0,
JAK.16-R01,5:17:56,5:18:06,B04999P,14,0,
JAK.16-R01,5:20:05,5:20:15,B03039P,15,0,
JAK.16-R01,5:20:57,5:21:07,B06791P,16,0,
JAK.16-R01,5:21:28,5:21:38,B04781P,17,0,
